sample_id,source,study,modality,body_site,region,pipeline,host_age,host_sex,subject_id
MGYS00005143:SRR6416204,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416214,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416224,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416234,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416244,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416254,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416264,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416274,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416284,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416294,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416304,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416314,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416324,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416334,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416344,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416354,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416364,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416374,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416384,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416394,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416404,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416414,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416424,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416434,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416444,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416454,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416464,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416474,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416484,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416494,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416504,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416514,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416524,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416534,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416544,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416554,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416564,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416574,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416584,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416594,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416604,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416614,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416624,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416634,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416644,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416654,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416664,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416674,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416684,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416694,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416704,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416714,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416724,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416734,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416744,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416754,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416764,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6416774,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417114,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417124,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417134,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417144,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417154,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417164,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417174,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417184,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417194,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417204,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417214,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417224,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417234,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417244,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417254,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417264,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417274,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417284,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417294,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417304,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417314,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417324,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417334,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417344,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417354,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417364,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417374,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417384,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417394,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417404,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417414,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417424,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417434,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417444,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417454,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417464,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417474,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417484,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417494,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417504,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417514,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417524,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417534,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417544,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417554,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417564,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417574,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417584,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417594,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417604,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417614,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417624,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417634,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417644,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417654,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417664,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417674,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417684,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417694,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417704,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417714,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417724,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417734,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417744,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417754,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417764,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417774,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417784,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417794,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417804,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417814,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417824,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417834,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417844,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417854,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417864,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6417874,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418094,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418104,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418114,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418124,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418134,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418144,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418154,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418164,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418174,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418184,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418194,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418204,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418214,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418224,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418234,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418244,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418254,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418264,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418274,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418284,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418294,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418304,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418314,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418324,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418334,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418344,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418354,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418364,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418374,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418384,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418394,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418404,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418414,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418424,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418434,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418444,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418454,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418464,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418474,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418484,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418494,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418504,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418514,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418524,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418534,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418544,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418554,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418564,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418574,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418584,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418594,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418604,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418614,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418624,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418634,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418644,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418654,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418664,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418674,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418684,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418694,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418704,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418714,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418724,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418734,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418744,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418754,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418764,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418774,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418784,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418794,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418804,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418814,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418824,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418834,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418844,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418854,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418864,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418874,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6418884,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411495,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411505,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411515,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411525,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411535,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411545,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411555,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411565,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411575,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411585,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411595,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411605,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411615,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411625,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411635,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411645,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411655,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411665,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411675,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411685,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411695,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411705,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411715,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411725,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411735,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411745,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411755,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411765,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411775,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411785,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411795,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411805,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411815,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411825,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411835,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411845,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411855,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411865,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411875,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411885,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411895,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411905,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411915,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411925,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411935,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411945,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411955,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411965,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411975,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411985,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6411995,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412005,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412015,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412025,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412035,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412045,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412055,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412065,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412075,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412085,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412095,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412105,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412115,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412125,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412135,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412145,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412155,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412165,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412175,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412185,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412195,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6412205,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6413815,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6413825,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
MGYS00005143:SRR6413835,MGnify_full,MGYS00005143,16S,oral,,MGnify SSU,,,
